productID,productName,supplierID,categoryID,unitPrice
650350,Product650350,18,150,75
650351,Product650351,6,498,95
650352,Product650352,23,212,158
650353,Product650353,7,401,142
650354,Product650354,19,349,111
650355,Product650355,27,420,39
650356,Product650356,5,311,131
650357,Product650357,13,250,29
650358,Product650358,7,369,38
650359,Product650359,8,159,56
650360,Product650360,2,456,54
650361,Product650361,2,179,104
650362,Product650362,14,396,72
650363,Product650363,16,79,193
650364,Product650364,6,500,169
650365,Product650365,29,6,13
650366,Product650366,2,176,159
650367,Product650367,5,280,172
650368,Product650368,3,256,23
650369,Product650369,1,127,172
650370,Product650370,18,421,163
650371,Product650371,8,87,46
650372,Product650372,11,109,113
650373,Product650373,4,448,198
650374,Product650374,12,316,136
650375,Product650375,11,327,5
650376,Product650376,26,305,109
650377,Product650377,2,16,85
650378,Product650378,6,265,2
650379,Product650379,14,193,73
650380,Product650380,19,346,88
650381,Product650381,11,107,200
650382,Product650382,15,82,87
650383,Product650383,3,37,91
650384,Product650384,22,191,20
650385,Product650385,8,398,54
650386,Product650386,26,265,5
650387,Product650387,20,222,140
650388,Product650388,26,83,129
650389,Product650389,16,9,192
650390,Product650390,26,52,28
650391,Product650391,25,2,188
650392,Product650392,12,322,55
650393,Product650393,24,492,132
650394,Product650394,7,108,113
650395,Product650395,25,34,92
650396,Product650396,16,212,64
650397,Product650397,4,433,104
650398,Product650398,28,86,141
650399,Product650399,28,333,43
650400,Product650400,17,374,181
650401,Product650401,13,425,2
650402,Product650402,8,58,89
650403,Product650403,20,3,137
650404,Product650404,21,240,59
650405,Product650405,2,102,119
650406,Product650406,12,449,47
650407,Product650407,6,420,86
650408,Product650408,3,406,114
650409,Product650409,5,161,78
650410,Product650410,3,194,187
650411,Product650411,26,230,24
650412,Product650412,12,500,137
650413,Product650413,9,321,108
650414,Product650414,23,115,200
650415,Product650415,14,422,178
650416,Product650416,5,32,172
650417,Product650417,12,99,76
650418,Product650418,24,259,25
650419,Product650419,26,299,170
650420,Product650420,13,183,180
650421,Product650421,16,322,112
650422,Product650422,19,409,67
650423,Product650423,26,135,123
650424,Product650424,4,288,113
650425,Product650425,26,331,162
650426,Product650426,12,195,48
650427,Product650427,5,372,68
650428,Product650428,27,456,135
650429,Product650429,5,472,2
650430,Product650430,25,64,57
650431,Product650431,17,21,110
650432,Product650432,28,268,3
650433,Product650433,10,179,168
650434,Product650434,2,458,163
650435,Product650435,7,89,105
650436,Product650436,24,239,8
650437,Product650437,14,23,174
650438,Product650438,18,335,61
650439,Product650439,23,264,88
650440,Product650440,6,163,172
650441,Product650441,24,110,128
650442,Product650442,25,423,36
650443,Product650443,20,347,40
650444,Product650444,28,222,192
650445,Product650445,15,329,188
650446,Product650446,17,235,196
650447,Product650447,15,456,27
650448,Product650448,17,155,44
650449,Product650449,11,254,9
650450,Product650450,6,242,6
650451,Product650451,17,378,160
650452,Product650452,23,433,41
650453,Product650453,17,270,17
650454,Product650454,25,153,112
650455,Product650455,15,240,12
650456,Product650456,23,207,61
650457,Product650457,22,498,121
650458,Product650458,28,138,185
650459,Product650459,9,455,74
650460,Product650460,20,185,102
650461,Product650461,7,271,70
650462,Product650462,7,358,196
650463,Product650463,19,130,120
650464,Product650464,17,128,183
650465,Product650465,26,46,127
650466,Product650466,8,433,19
650467,Product650467,22,21,9
650468,Product650468,12,402,66
650469,Product650469,12,84,166
650470,Product650470,20,463,90
650471,Product650471,28,25,155
650472,Product650472,26,398,177
650473,Product650473,11,438,21
650474,Product650474,23,62,18
650475,Product650475,23,140,107
650476,Product650476,26,351,176
650477,Product650477,1,397,75
650478,Product650478,15,76,154
650479,Product650479,25,317,12
650480,Product650480,2,179,46
650481,Product650481,3,60,177
650482,Product650482,3,399,12
650483,Product650483,10,57,55
650484,Product650484,25,70,167
650485,Product650485,5,11,22
650486,Product650486,13,380,194
650487,Product650487,2,111,47
650488,Product650488,24,279,137
650489,Product650489,2,174,171
650490,Product650490,16,217,46
650491,Product650491,26,481,48
650492,Product650492,14,208,82
650493,Product650493,20,500,162
650494,Product650494,4,301,105
650495,Product650495,9,5,155
650496,Product650496,21,53,20
650497,Product650497,4,423,77
650498,Product650498,25,261,9
650499,Product650499,7,74,15
650500,Product650500,4,285,151
650501,Product650501,22,417,108
650502,Product650502,25,371,85
650503,Product650503,26,406,23
650504,Product650504,19,332,179
650505,Product650505,7,32,145
650506,Product650506,26,125,133
650507,Product650507,2,32,184
650508,Product650508,11,281,104
650509,Product650509,6,244,157
650510,Product650510,7,53,144
650511,Product650511,15,273,186
650512,Product650512,20,81,34
650513,Product650513,10,460,118
650514,Product650514,22,299,126
650515,Product650515,19,469,39
650516,Product650516,16,170,141
650517,Product650517,23,164,78
650518,Product650518,7,465,159
650519,Product650519,14,54,14
650520,Product650520,26,192,169
650521,Product650521,5,296,120
650522,Product650522,9,53,160
650523,Product650523,16,253,45
650524,Product650524,19,208,13
650525,Product650525,25,498,108
650526,Product650526,23,456,193
650527,Product650527,17,205,39
650528,Product650528,6,463,167
650529,Product650529,23,139,106
650530,Product650530,9,77,102
650531,Product650531,12,204,48
650532,Product650532,6,7,159
650533,Product650533,21,109,187
650534,Product650534,16,123,167
650535,Product650535,3,76,11
650536,Product650536,6,402,132
650537,Product650537,16,22,195
650538,Product650538,29,452,77
650539,Product650539,21,314,2
650540,Product650540,18,6,76
650541,Product650541,24,137,78
650542,Product650542,16,483,84
650543,Product650543,16,137,181
650544,Product650544,16,183,185
650545,Product650545,12,203,57
650546,Product650546,15,306,53
650547,Product650547,7,404,154
650548,Product650548,2,444,168
650549,Product650549,20,118,99
650550,Product650550,2,434,96
650551,Product650551,24,337,26
650552,Product650552,2,495,21
650553,Product650553,22,346,168
650554,Product650554,29,468,40
650555,Product650555,4,57,63
650556,Product650556,20,72,108
650557,Product650557,19,142,172
650558,Product650558,13,445,30
650559,Product650559,7,274,165
650560,Product650560,14,310,140
650561,Product650561,23,237,120
650562,Product650562,13,173,68
650563,Product650563,27,426,146
650564,Product650564,16,176,120
650565,Product650565,20,132,182
650566,Product650566,23,151,38
650567,Product650567,18,399,92
650568,Product650568,9,416,72
650569,Product650569,8,249,65
650570,Product650570,1,449,64
650571,Product650571,24,31,139
650572,Product650572,28,146,52
650573,Product650573,19,245,198
650574,Product650574,20,481,104
650575,Product650575,21,395,74
650576,Product650576,18,135,57
650577,Product650577,15,137,55
650578,Product650578,15,317,80
650579,Product650579,14,207,69
650580,Product650580,28,457,115
650581,Product650581,26,26,192
650582,Product650582,7,33,165
650583,Product650583,4,310,70
650584,Product650584,13,340,144
650585,Product650585,18,49,5
650586,Product650586,29,473,157
650587,Product650587,23,38,97
650588,Product650588,17,151,44
650589,Product650589,22,187,109
650590,Product650590,22,142,172
650591,Product650591,1,185,60
650592,Product650592,22,458,73
650593,Product650593,15,263,51
650594,Product650594,8,364,169
650595,Product650595,19,347,70
650596,Product650596,17,346,77
650597,Product650597,12,427,61
650598,Product650598,20,455,134
650599,Product650599,12,294,81
650600,Product650600,1,443,77
650601,Product650601,6,76,30
650602,Product650602,15,114,69
650603,Product650603,5,163,26
650604,Product650604,9,221,124
650605,Product650605,20,156,130
650606,Product650606,16,159,88
650607,Product650607,8,378,23
650608,Product650608,1,317,81
650609,Product650609,3,27,159
650610,Product650610,10,307,38
650611,Product650611,11,342,81
650612,Product650612,21,258,93
650613,Product650613,8,423,178
650614,Product650614,10,18,44
650615,Product650615,12,343,58
650616,Product650616,17,1,53
650617,Product650617,17,424,162
650618,Product650618,5,467,25
650619,Product650619,23,371,74
650620,Product650620,16,429,85
650621,Product650621,4,287,192
650622,Product650622,20,160,194
650623,Product650623,15,344,160
650624,Product650624,26,103,165
650625,Product650625,26,417,94
650626,Product650626,20,367,197
650627,Product650627,8,258,1
650628,Product650628,20,64,19
650629,Product650629,15,391,66
650630,Product650630,15,100,183
650631,Product650631,14,472,105
650632,Product650632,13,455,49
650633,Product650633,23,147,159
650634,Product650634,3,10,168
650635,Product650635,4,294,156
650636,Product650636,26,178,80
650637,Product650637,16,459,124
650638,Product650638,5,86,170
650639,Product650639,4,288,55
650640,Product650640,24,236,79
650641,Product650641,2,33,189
650642,Product650642,22,7,141
650643,Product650643,17,14,61
650644,Product650644,25,150,158
650645,Product650645,27,431,140
650646,Product650646,7,96,169
650647,Product650647,11,83,121
650648,Product650648,28,472,9
650649,Product650649,17,431,37
650650,Product650650,27,412,200
650651,Product650651,11,367,123
650652,Product650652,9,393,72
650653,Product650653,27,440,31
650654,Product650654,3,461,14
650655,Product650655,6,166,103
650656,Product650656,6,467,193
650657,Product650657,5,482,114
650658,Product650658,17,404,93
650659,Product650659,9,183,75
650660,Product650660,7,334,42
650661,Product650661,8,473,82
650662,Product650662,22,339,22
650663,Product650663,18,295,72
650664,Product650664,1,252,46
650665,Product650665,5,258,41
650666,Product650666,2,99,97
650667,Product650667,20,62,7
650668,Product650668,3,93,149
650669,Product650669,25,11,150
650670,Product650670,10,359,171
650671,Product650671,29,285,11
650672,Product650672,5,334,118
650673,Product650673,15,217,189
650674,Product650674,22,321,27
650675,Product650675,25,185,137
650676,Product650676,17,16,130
650677,Product650677,26,433,148
650678,Product650678,15,437,129
650679,Product650679,20,257,95
650680,Product650680,17,227,40
650681,Product650681,25,469,137
650682,Product650682,22,476,53
650683,Product650683,7,280,45
650684,Product650684,25,481,52
650685,Product650685,27,459,173
650686,Product650686,16,487,162
650687,Product650687,11,335,112
650688,Product650688,22,157,45
650689,Product650689,5,472,13
650690,Product650690,1,499,161
650691,Product650691,21,331,127
650692,Product650692,29,373,138
650693,Product650693,2,337,197
650694,Product650694,20,217,124
650695,Product650695,2,407,55
650696,Product650696,23,474,59
650697,Product650697,18,132,141
650698,Product650698,18,211,74
650699,Product650699,19,274,30
650700,Product650700,15,47,83
650701,Product650701,10,162,65
650702,Product650702,29,74,79
650703,Product650703,25,296,38
650704,Product650704,7,177,94
650705,Product650705,20,432,189
650706,Product650706,27,88,90
650707,Product650707,6,497,118
650708,Product650708,3,495,57
650709,Product650709,2,403,12
650710,Product650710,24,1,62
650711,Product650711,5,147,54
650712,Product650712,18,48,109
650713,Product650713,24,63,155
650714,Product650714,29,56,164
650715,Product650715,24,378,163
650716,Product650716,6,395,59
650717,Product650717,26,310,28
650718,Product650718,11,269,195
650719,Product650719,22,67,94
650720,Product650720,22,310,69
650721,Product650721,11,356,183
650722,Product650722,11,282,150
650723,Product650723,12,449,59
650724,Product650724,13,432,65
650725,Product650725,14,282,122
650726,Product650726,6,43,133
650727,Product650727,10,436,97
650728,Product650728,3,25,91
650729,Product650729,25,244,105
650730,Product650730,19,20,193
650731,Product650731,15,197,129
650732,Product650732,29,348,107
650733,Product650733,8,296,61
650734,Product650734,13,32,48
650735,Product650735,1,32,91
650736,Product650736,2,368,197
650737,Product650737,15,236,40
650738,Product650738,2,282,61
650739,Product650739,8,163,122
650740,Product650740,7,177,152
650741,Product650741,27,120,130
650742,Product650742,20,162,187
650743,Product650743,3,286,20
650744,Product650744,28,51,9
650745,Product650745,24,389,198
650746,Product650746,2,198,197
650747,Product650747,29,64,125
650748,Product650748,25,91,58
650749,Product650749,25,268,142
650750,Product650750,26,323,108
650751,Product650751,21,268,37
650752,Product650752,8,240,70
650753,Product650753,27,488,185
650754,Product650754,29,293,187
650755,Product650755,3,346,93
650756,Product650756,20,195,187
650757,Product650757,12,397,29
650758,Product650758,12,430,135
650759,Product650759,19,116,136
650760,Product650760,12,13,51
650761,Product650761,27,179,88
650762,Product650762,21,286,26
650763,Product650763,12,25,186
650764,Product650764,17,106,62
650765,Product650765,16,279,165
650766,Product650766,11,219,170
650767,Product650767,11,448,55
650768,Product650768,23,220,26
650769,Product650769,7,212,74
650770,Product650770,14,176,38
650771,Product650771,19,358,59
650772,Product650772,15,248,2
650773,Product650773,15,465,113
650774,Product650774,10,377,40
650775,Product650775,22,363,99
650776,Product650776,3,435,35
650777,Product650777,1,489,83
650778,Product650778,10,47,28
650779,Product650779,13,139,136
650780,Product650780,19,405,130
650781,Product650781,3,216,119
650782,Product650782,7,227,196
650783,Product650783,19,71,16
650784,Product650784,12,95,168
650785,Product650785,22,251,92
650786,Product650786,6,201,14
650787,Product650787,15,464,113
650788,Product650788,2,404,76
650789,Product650789,7,379,78
650790,Product650790,9,207,177
650791,Product650791,7,270,178
650792,Product650792,16,271,142
650793,Product650793,15,281,48
650794,Product650794,23,343,169
650795,Product650795,4,487,54
650796,Product650796,19,360,197
650797,Product650797,17,42,138
650798,Product650798,12,133,154
650799,Product650799,26,397,24
650800,Product650800,13,479,119
650801,Product650801,10,311,21
650802,Product650802,16,159,175
650803,Product650803,19,65,70
650804,Product650804,5,25,119
650805,Product650805,2,427,42
650806,Product650806,18,357,114
650807,Product650807,27,17,145
650808,Product650808,21,100,192
650809,Product650809,27,277,144
650810,Product650810,15,357,85
650811,Product650811,18,462,61
650812,Product650812,26,181,102
650813,Product650813,20,381,150
650814,Product650814,19,244,187
650815,Product650815,23,169,67
650816,Product650816,12,431,35
650817,Product650817,11,500,128
650818,Product650818,12,398,102
650819,Product650819,23,209,109
650820,Product650820,24,203,180
650821,Product650821,20,120,56
650822,Product650822,29,404,18
650823,Product650823,15,105,192
650824,Product650824,1,154,98
650825,Product650825,24,155,135
650826,Product650826,4,326,98
650827,Product650827,8,72,123
650828,Product650828,13,158,174
650829,Product650829,28,53,93
650830,Product650830,20,36,51
650831,Product650831,21,91,50
650832,Product650832,3,353,83
650833,Product650833,12,35,84
650834,Product650834,13,485,161
650835,Product650835,10,410,131
650836,Product650836,26,84,132
650837,Product650837,4,328,19
650838,Product650838,20,28,66
650839,Product650839,22,154,134
650840,Product650840,28,355,130
650841,Product650841,18,7,26
650842,Product650842,29,494,111
650843,Product650843,23,445,37
650844,Product650844,4,122,199
650845,Product650845,27,298,98
650846,Product650846,16,305,164
650847,Product650847,10,118,93
650848,Product650848,23,191,67
650849,Product650849,21,159,141
650850,Product650850,6,480,51
650851,Product650851,3,311,9
650852,Product650852,10,417,116
650853,Product650853,17,219,131
650854,Product650854,18,6,11
650855,Product650855,27,415,9
650856,Product650856,24,229,123
650857,Product650857,28,210,91
650858,Product650858,20,80,197
650859,Product650859,19,108,189
650860,Product650860,23,372,85
650861,Product650861,22,316,31
650862,Product650862,8,312,46
650863,Product650863,10,454,140
650864,Product650864,16,447,87
650865,Product650865,4,221,200
650866,Product650866,9,161,44
650867,Product650867,13,26,97
650868,Product650868,24,470,63
650869,Product650869,23,314,102
650870,Product650870,18,286,179
650871,Product650871,23,133,18
650872,Product650872,14,26,13
650873,Product650873,18,355,116
650874,Product650874,18,98,122
650875,Product650875,5,172,112
650876,Product650876,16,335,157
650877,Product650877,29,447,197
650878,Product650878,6,358,113
650879,Product650879,28,208,84
650880,Product650880,9,199,4
650881,Product650881,17,324,53
650882,Product650882,22,478,146
650883,Product650883,17,164,153
650884,Product650884,14,16,175
650885,Product650885,2,118,27
650886,Product650886,6,355,37
650887,Product650887,3,276,181
650888,Product650888,28,445,128
650889,Product650889,23,241,170
650890,Product650890,25,386,134
650891,Product650891,22,252,50
650892,Product650892,3,42,191
650893,Product650893,17,136,141
650894,Product650894,10,251,139
650895,Product650895,2,427,15
650896,Product650896,20,36,25
650897,Product650897,21,146,122
650898,Product650898,28,387,183
650899,Product650899,5,258,53
650900,Product650900,21,414,105
650901,Product650901,19,319,186
650902,Product650902,24,228,10
650903,Product650903,29,152,166
650904,Product650904,22,482,38
650905,Product650905,28,468,150
650906,Product650906,4,215,149
650907,Product650907,23,132,124
650908,Product650908,11,51,88
650909,Product650909,10,119,194
650910,Product650910,25,286,142
650911,Product650911,21,428,130
650912,Product650912,23,350,76
650913,Product650913,7,243,148
650914,Product650914,9,243,11
650915,Product650915,9,338,171
650916,Product650916,10,291,99
650917,Product650917,21,319,72
650918,Product650918,18,349,163
650919,Product650919,17,17,154
650920,Product650920,13,268,78
650921,Product650921,15,72,177
650922,Product650922,9,372,60
650923,Product650923,15,421,184
650924,Product650924,25,53,130
650925,Product650925,1,470,49
650926,Product650926,3,148,163
650927,Product650927,11,408,54
650928,Product650928,10,315,147
650929,Product650929,11,155,82
650930,Product650930,4,27,135
650931,Product650931,23,286,91
650932,Product650932,18,188,88
650933,Product650933,3,159,66
650934,Product650934,10,82,190
650935,Product650935,11,91,88
650936,Product650936,12,292,35
650937,Product650937,6,332,165
650938,Product650938,28,177,49
650939,Product650939,2,239,94
650940,Product650940,13,214,59
650941,Product650941,1,43,78
650942,Product650942,13,173,116
650943,Product650943,23,43,66
650944,Product650944,7,471,23
650945,Product650945,21,462,112
650946,Product650946,28,86,9
650947,Product650947,7,34,147
650948,Product650948,24,464,91
650949,Product650949,19,423,197
650950,Product650950,29,488,59
650951,Product650951,8,341,35
650952,Product650952,15,280,107
650953,Product650953,23,445,79
650954,Product650954,29,474,42
650955,Product650955,13,188,3
650956,Product650956,21,415,16
650957,Product650957,7,453,16
650958,Product650958,23,434,49
650959,Product650959,12,410,64
650960,Product650960,18,307,49
650961,Product650961,24,249,195
650962,Product650962,22,201,57
650963,Product650963,18,127,54
650964,Product650964,21,449,71
650965,Product650965,17,47,146
650966,Product650966,10,199,62
650967,Product650967,11,64,12
650968,Product650968,22,303,82
650969,Product650969,24,103,73
650970,Product650970,20,152,152
650971,Product650971,7,279,24
650972,Product650972,17,356,109
650973,Product650973,13,438,45
650974,Product650974,6,61,51
650975,Product650975,4,64,77
650976,Product650976,1,340,5
650977,Product650977,19,213,60
650978,Product650978,25,396,124
650979,Product650979,3,240,8
650980,Product650980,24,134,188
650981,Product650981,4,153,71
650982,Product650982,20,351,61
650983,Product650983,15,333,40
650984,Product650984,27,298,161
650985,Product650985,2,42,169
650986,Product650986,15,337,75
650987,Product650987,18,489,48
650988,Product650988,12,321,118
650989,Product650989,16,84,47
650990,Product650990,12,236,166
650991,Product650991,1,334,181
650992,Product650992,9,61,63
650993,Product650993,27,51,185
650994,Product650994,17,151,100
650995,Product650995,27,482,1
650996,Product650996,3,111,65
650997,Product650997,17,69,89
650998,Product650998,7,260,83
650999,Product650999,21,96,141
651000,Product651000,13,111,146
651001,Product651001,4,123,98
651002,Product651002,23,172,163
651003,Product651003,22,12,45
651004,Product651004,14,107,136
651005,Product651005,2,276,156
651006,Product651006,2,269,47
651007,Product651007,27,192,13
651008,Product651008,21,443,142
651009,Product651009,7,330,118
651010,Product651010,12,350,172
651011,Product651011,13,400,100
651012,Product651012,14,432,73
651013,Product651013,2,133,13
651014,Product651014,28,201,113
651015,Product651015,18,405,115
651016,Product651016,26,382,180
651017,Product651017,14,363,150
651018,Product651018,11,347,15
651019,Product651019,10,282,158
651020,Product651020,7,246,131
651021,Product651021,21,287,147
651022,Product651022,10,485,103
651023,Product651023,28,26,100
651024,Product651024,9,384,97
651025,Product651025,13,188,142
651026,Product651026,28,357,105
651027,Product651027,13,457,195
651028,Product651028,3,245,161
651029,Product651029,17,206,88
651030,Product651030,6,290,91
651031,Product651031,14,442,179
651032,Product651032,6,491,63
651033,Product651033,11,479,187
651034,Product651034,27,197,168
651035,Product651035,2,342,168
651036,Product651036,13,482,4
651037,Product651037,6,79,49
651038,Product651038,3,480,117
651039,Product651039,26,233,22
651040,Product651040,17,127,66
651041,Product651041,3,479,123
651042,Product651042,1,44,142
651043,Product651043,10,247,22
651044,Product651044,20,80,64
651045,Product651045,15,493,19
651046,Product651046,1,319,144
651047,Product651047,29,241,21
651048,Product651048,8,67,154
651049,Product651049,6,370,46
651050,Product651050,20,376,1
651051,Product651051,12,433,164
651052,Product651052,7,238,3
651053,Product651053,9,398,93
651054,Product651054,24,273,167
651055,Product651055,8,396,192
651056,Product651056,1,240,58
651057,Product651057,20,420,24
651058,Product651058,23,162,189
651059,Product651059,19,23,68
651060,Product651060,16,88,28
651061,Product651061,21,61,186
651062,Product651062,6,354,6
651063,Product651063,8,457,177
651064,Product651064,1,61,34
651065,Product651065,18,102,81
651066,Product651066,27,214,175
651067,Product651067,4,121,13
651068,Product651068,20,59,73
651069,Product651069,3,33,190
651070,Product651070,21,458,94
651071,Product651071,11,333,160
651072,Product651072,23,44,102
651073,Product651073,2,297,111
651074,Product651074,3,152,99
651075,Product651075,14,49,23
651076,Product651076,22,173,140
651077,Product651077,4,1,12
651078,Product651078,5,441,171
651079,Product651079,1,478,68
651080,Product651080,13,332,65
651081,Product651081,20,410,181
651082,Product651082,18,231,9
651083,Product651083,16,180,77
651084,Product651084,21,290,91
651085,Product651085,8,496,104
651086,Product651086,16,46,62
651087,Product651087,3,132,140
651088,Product651088,17,167,140
651089,Product651089,29,248,55
651090,Product651090,4,36,91
651091,Product651091,6,244,101
651092,Product651092,29,38,130
651093,Product651093,14,1,150
651094,Product651094,24,333,101
651095,Product651095,1,54,165
651096,Product651096,5,35,109
651097,Product651097,18,154,125
651098,Product651098,27,495,116
651099,Product651099,19,104,38
651100,Product651100,17,72,92
651101,Product651101,29,110,94
651102,Product651102,17,351,2
651103,Product651103,19,282,146
651104,Product651104,19,76,64
651105,Product651105,18,347,98
651106,Product651106,24,375,153
651107,Product651107,12,453,33
651108,Product651108,21,92,151
651109,Product651109,15,171,35
651110,Product651110,25,443,66
651111,Product651111,29,83,163
651112,Product651112,19,187,29
651113,Product651113,6,368,146
651114,Product651114,10,174,119
651115,Product651115,7,161,112
651116,Product651116,22,119,100
651117,Product651117,6,422,172
651118,Product651118,23,103,114
651119,Product651119,7,374,27
651120,Product651120,16,42,95
651121,Product651121,29,490,129
651122,Product651122,20,347,178
651123,Product651123,11,407,112
651124,Product651124,16,48,108
651125,Product651125,12,403,19
651126,Product651126,7,318,44
651127,Product651127,21,365,67
651128,Product651128,1,383,146
651129,Product651129,17,357,157
651130,Product651130,24,237,121
651131,Product651131,10,342,133
651132,Product651132,8,336,111
651133,Product651133,10,7,56
651134,Product651134,13,199,46
651135,Product651135,11,126,185
651136,Product651136,25,489,162
651137,Product651137,26,15,39
651138,Product651138,11,344,68
651139,Product651139,22,97,176
651140,Product651140,11,178,134
651141,Product651141,19,359,163
651142,Product651142,22,236,6
651143,Product651143,29,258,156
651144,Product651144,14,272,122
651145,Product651145,4,418,10
651146,Product651146,23,172,157
651147,Product651147,8,73,73
651148,Product651148,9,438,57
651149,Product651149,1,203,23
651150,Product651150,1,456,152
651151,Product651151,12,322,5
651152,Product651152,16,216,61
651153,Product651153,1,329,54
651154,Product651154,4,346,12
651155,Product651155,28,106,42
651156,Product651156,16,174,48
651157,Product651157,24,33,4
651158,Product651158,9,226,109
651159,Product651159,10,449,81
651160,Product651160,14,419,21
651161,Product651161,3,311,72
651162,Product651162,11,414,38
651163,Product651163,18,18,49
651164,Product651164,22,257,69
651165,Product651165,3,236,153
651166,Product651166,10,480,129
651167,Product651167,22,248,178
651168,Product651168,28,60,159
651169,Product651169,19,383,42
651170,Product651170,12,194,55
651171,Product651171,9,44,148
651172,Product651172,2,439,27
651173,Product651173,12,499,174
651174,Product651174,24,294,176
651175,Product651175,2,363,46
651176,Product651176,6,469,31
651177,Product651177,1,23,80
651178,Product651178,9,415,6
651179,Product651179,11,14,160
651180,Product651180,28,432,63
651181,Product651181,13,282,138
651182,Product651182,14,278,112
651183,Product651183,14,96,164
651184,Product651184,14,147,53
651185,Product651185,6,429,139
651186,Product651186,2,48,143
651187,Product651187,21,396,125
651188,Product651188,5,52,189
651189,Product651189,26,182,153
651190,Product651190,19,1,163
651191,Product651191,13,345,89
651192,Product651192,6,397,103
651193,Product651193,28,389,119
651194,Product651194,28,60,105
651195,Product651195,16,198,89
651196,Product651196,10,139,152
651197,Product651197,21,151,25
651198,Product651198,25,413,181
651199,Product651199,18,446,37
651200,Product651200,3,280,122
651201,Product651201,18,152,51
651202,Product651202,4,2,185
651203,Product651203,24,463,44
651204,Product651204,14,391,196
651205,Product651205,14,215,52
651206,Product651206,27,252,94
651207,Product651207,17,469,131
651208,Product651208,16,445,92
651209,Product651209,28,81,32
651210,Product651210,10,143,93
651211,Product651211,25,389,160
651212,Product651212,7,23,134
651213,Product651213,17,433,3
651214,Product651214,22,172,94
651215,Product651215,1,196,88
651216,Product651216,15,351,10
651217,Product651217,15,466,194
651218,Product651218,14,252,163
651219,Product651219,19,365,115
651220,Product651220,20,283,142
651221,Product651221,2,485,196
651222,Product651222,18,427,138
651223,Product651223,17,482,81
651224,Product651224,13,5,180
651225,Product651225,2,264,176
651226,Product651226,28,266,118
651227,Product651227,9,119,113
651228,Product651228,2,329,21
651229,Product651229,19,398,152
651230,Product651230,13,79,70
651231,Product651231,6,65,186
651232,Product651232,2,481,131
651233,Product651233,11,149,63
651234,Product651234,18,97,108
651235,Product651235,17,62,137
651236,Product651236,27,319,31
651237,Product651237,8,462,81
651238,Product651238,20,260,6
651239,Product651239,9,195,61
651240,Product651240,12,319,154
651241,Product651241,10,297,7
651242,Product651242,20,267,97
651243,Product651243,2,428,16
651244,Product651244,19,28,17
651245,Product651245,26,360,90
651246,Product651246,8,192,8
651247,Product651247,27,36,171
651248,Product651248,11,302,24
651249,Product651249,28,149,118
651250,Product651250,2,124,137
651251,Product651251,18,431,166
651252,Product651252,6,317,119
651253,Product651253,22,110,6
651254,Product651254,15,272,101
651255,Product651255,8,108,74
651256,Product651256,24,164,119
651257,Product651257,23,280,60
651258,Product651258,12,271,148
651259,Product651259,13,105,56
651260,Product651260,9,225,186
651261,Product651261,23,120,5
651262,Product651262,10,118,55
651263,Product651263,21,356,77
651264,Product651264,25,477,149
651265,Product651265,18,133,107
651266,Product651266,11,163,69
651267,Product651267,4,155,71
651268,Product651268,29,87,81
651269,Product651269,22,152,35
651270,Product651270,7,443,45
651271,Product651271,22,350,127
651272,Product651272,4,199,159
651273,Product651273,21,140,80
651274,Product651274,20,471,29
651275,Product651275,15,272,130
651276,Product651276,18,33,43
651277,Product651277,1,212,45
651278,Product651278,18,143,68
651279,Product651279,19,402,83
651280,Product651280,22,206,117
651281,Product651281,5,324,41
651282,Product651282,22,486,42
651283,Product651283,16,226,91
651284,Product651284,15,352,23
651285,Product651285,25,448,124
651286,Product651286,9,286,7
651287,Product651287,12,365,179
651288,Product651288,9,4,200
651289,Product651289,13,58,34
651290,Product651290,24,232,125
651291,Product651291,23,466,93
651292,Product651292,25,136,24
651293,Product651293,3,173,51
651294,Product651294,19,405,173
651295,Product651295,12,459,108
651296,Product651296,8,442,149
651297,Product651297,11,254,116
651298,Product651298,23,392,84
651299,Product651299,14,335,133
651300,Product651300,29,81,18
651301,Product651301,17,408,37
651302,Product651302,17,389,196
651303,Product651303,5,372,163
651304,Product651304,24,17,52
651305,Product651305,7,32,13
651306,Product651306,14,405,27
651307,Product651307,16,217,122
651308,Product651308,3,232,17
651309,Product651309,27,468,165
651310,Product651310,28,477,105
651311,Product651311,22,211,114
651312,Product651312,3,228,174
651313,Product651313,4,50,44
651314,Product651314,28,24,137
651315,Product651315,29,142,4
651316,Product651316,22,406,199
651317,Product651317,6,291,167
651318,Product651318,27,175,35
651319,Product651319,21,263,197
651320,Product651320,3,82,187
651321,Product651321,26,229,176
651322,Product651322,5,212,64
651323,Product651323,28,16,98
651324,Product651324,13,22,133
651325,Product651325,8,457,198
651326,Product651326,16,465,20
651327,Product651327,6,200,44
651328,Product651328,15,359,104
651329,Product651329,8,197,120
651330,Product651330,8,381,171
651331,Product651331,25,411,17
651332,Product651332,13,113,122
651333,Product651333,1,495,58
651334,Product651334,4,250,112
651335,Product651335,5,434,145
651336,Product651336,25,491,165
651337,Product651337,19,355,168
651338,Product651338,17,312,191
651339,Product651339,20,441,39
651340,Product651340,27,387,5
651341,Product651341,14,162,5
651342,Product651342,4,273,111
651343,Product651343,5,340,93
651344,Product651344,28,297,6
651345,Product651345,25,486,100
651346,Product651346,19,382,11
651347,Product651347,23,145,19
